lagoslakeid,lake_nets_upstreamlake_km,lake_nets_downstreamlake_km,lake_nets_bidirectionallake_km,lake_nets_upstreamlake_n,lake_nets_downstreamlake_n,lake_nets_lakeorder,lake_nets_lnn,net_id,net_lakes_n,net_averagelakedistance_km,net_averagelakearea_ha,lake_nets_nearestdamdown_km,lake_nets_nearestdamdown_id,lake_nets_totaldamdown_n,lake_nets_nearestdamup_km,lake_nets_nearestdamup_id,lake_nets_totaldamup_n,lake_nets_damonlake_flag,lake_nets_multidam_flag,net_dams_n,nhdplusv2_comid
4111,4.432,129.826,4.432,1,6,1,3,1,32811,1652.416,80.469,206.215,20012,2,NA,NA,0,N,N,24986,4141150
117656,NA,0.132,0.132,0,2,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4120318
787,1.703,0.931,0.931,2,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4099071
3641,0.128,0.248,0.128,1,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2748386
79503,0.113,3.15,0.113,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2384614
28465,NA,0.113,0.113,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2384594
1548,2.99,2.366,2.366,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2384584
3163,NA,1.121,1.121,0,1,0,1,1,32811,1652.416,80.469,0,20346,1,NA,NA,0,N,N,24986,10596466
2780,0.119,4.249,0.119,1,1,3,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4413390
82605,NA,0.111,0.111,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4141942
3501,NA,0.132,0.132,0,1,3,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4415506
4083,1.024,76.301,1.024,1,6,3,2,1,32811,1652.416,80.469,152.69,20012,2,NA,NA,0,N,N,24986,2385572
533,NA,0.515,0.515,0,1,2,1,370,3,0.438,263.368,NA,NA,0,NA,NA,0,N,N,1,2385496
1734,0.09,3.539,0.09,1,1,3,12,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4099265
73115,NA,355.147,30.839,0,6,2,1,1,32811,1652.416,80.469,0,20174,3,NA,NA,0,Y,N,24986,4047936
78404,0.285,21.503,0.285,1,6,2,4,1,32811,1652.416,80.469,0,20074,3,NA,NA,0,N,N,24986,2384832
2164,1.436,6.149,1.436,1,1,1,5,1,32811,1652.416,80.469,0,20079; 20078,2,NA,NA,0,N,N,24986,2384766
101322,NA,59.581,9.465,0,5,2,1,1,32811,1652.416,80.469,50.235,20012,2,NA,NA,0,N,N,24986,2384618
1104,NA,2.75,2.75,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2424519
1903,0.132,0.243,0.132,1,1,3,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4415510
1814,0.834,0.274,0.274,2,1,1,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4120278
902,0.1,1.013,0.1,1,1,1,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,10595598
2329,0.515,0.36,0.36,1,1,2,2,370,3,0.438,263.368,0,20473,1,NA,NA,0,N,N,1,2385444
1448,NA,0.071,0.071,0,1,2,1,509,2,0.071,42.48,NA,NA,0,NA,NA,0,N,N,0,4413444
537,6.668,0.407,0.407,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4413500
476,9.973,168.022,9.973,2,6,3,2,1,32811,1652.416,80.469,244.411,20012,2,NA,NA,0,N,N,24986,4141934
10769,0.193,0.285,0.193,1,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2384804
1736,0.564,8.825,0.564,2,9,7,26,1,32811,1652.416,80.469,16.102,20193,5,NA,NA,0,N,N,24986,9371290
544,3.92,11.426,3.92,1,1,3,19,1,32811,1652.416,80.469,0,20528,1,NA,NA,0,N,N,24986,167120594
749,0.141,NA,0.141,1,0,2,2,170,2,0.141,874.547,NA,NA,0,NA,NA,0,N,N,0,4413176
3302,NA,8.394,8.394,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2748280
1401,0.154,0.199,0.154,1,1,3,7,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2748312
31636,NA,0.834,0.834,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4120250
16876,0.121,157.596,0.121,1,6,2,2,1,32811,1652.416,80.469,233.985,20012,2,NA,NA,0,N,N,24986,2389586
3064,NA,55.795,3.011,0,6,0,1,1,32811,1652.416,80.469,0,20082,4,NA,NA,0,Y,N,24986,2385742
3251,0.076,0.301,0.076,1,1,3,7,1,32811,1652.416,80.469,0,20177,1,NA,NA,0,N,N,24986,4082938
19035,NA,56.187,5.194,0,8,2,1,1,32811,1652.416,80.469,477.225,20012,2,NA,NA,0,N,N,24986,4122250
78407,0.044,0.321,0.044,2,1,2,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4412416
2016,NA,0.5,0.5,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4412482
2237,0.667,0.119,0.119,2,1,3,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4413350
474,0.024,169.464,0.024,1,8,2,2,1,32811,1652.416,80.469,0,20197,3,NA,NA,0,N,N,24986,4123858
758,0.116,3.93,0.116,3,1,3,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4104123
3345,0.111,167.983,0.111,1,6,2,2,1,32811,1652.416,80.469,244.372,20012,2,NA,NA,0,N,N,24986,4141938
3173,0.181,1.654,0.181,2,1,2,5,1,32811,1652.416,80.469,1.654,20192,1,NA,NA,0,N,N,24986,167120609
1076,NA,3.281,3.281,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2387652
3439,NA,87.638,26.771,0,6,2,1,1,32811,1652.416,80.469,164.027,20012,2,NA,NA,0,N,N,24986,2385692
3092,0.36,NA,0.36,1,0,2,3,370,3,0.438,263.368,NA,NA,0,0.36,20473,1,N,N,1,2385366
71100,NA,0.667,0.667,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,4413298
1622,8.896,0.207,0.207,2,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2424511
3014,0.199,0.08,0.08,1,1,3,8,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2748300
135695,0.733,14.721,0.733,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2384686
3753,NA,13.573,13.573,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2384578
66005,13.573,90.909,12.522,1,5,2,2,1,32811,1652.416,80.469,81.563,20012,2,NA,NA,0,N,N,24986,2384778
1927,7.22,2.625,2.625,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1098396
5017,NA,2.624,2.624,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2644088
3177,0.192,38.697,0.192,3,1,3,3,1,32811,1652.416,80.469,0,20146,1,15.943,20144,1,N,N,24986,2639462
5297,0.316,18.819,0.316,1,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266671
5294,NA,196.286,13.594,0,1,2,1,1,32811,1652.416,80.469,6.137,50040,3,NA,NA,0,N,N,24986,1851867
4443,0.561,5.699,0.561,1,1,1,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1855289
4692,1.747,208.006,1.747,2,1,3,6,1,32811,1652.416,80.469,0,50068,3,NA,NA,0,N,N,24986,2260997
13826,7.511,2.973,2.973,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2630822
4224,NA,26.982,10.431,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,3.026,20130,1,N,N,24986,2625952
5264,NA,1.359,1.359,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646936
99199,NA,14.568,14.568,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2628524
4306,3.294,4.984,3.294,3,1,4,5,1,32811,1652.416,80.469,NA,NA,0,3.294,50092,2,N,N,24986,2643848
4427,NA,0.348,0.348,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646540
2225,NA,1.006,1.006,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2644268
4699,NA,0.35,0.35,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2267363
4736,NA,190.382,32.037,0,1,2,1,1,32811,1652.416,80.469,0,50074,3,NA,NA,0,N,N,24986,2262233
1436,NA,1.484,1.484,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2644204
5355,3.535,13.433,3.535,2,1,3,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,167120756
1512,0.709,32.627,0.709,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266861
4780,NA,11.096,9.639,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1853025
3928,NA,0.066,0.066,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2260991
5262,2.961,47.228,2.961,3,1,3,5,1,32811,1652.416,80.469,0,50545,1,2.961,50541,1,Y,N,24986,1850255
4274,7.999,0.054,0.054,1,1,4,3,1,32811,1652.416,80.469,NA,NA,0,6.784,50101,1,N,N,24986,2651308
620,10.652,41.984,10.652,3,1,2,4,1,32811,1652.416,80.469,25.151,50096,2,NA,NA,0,N,N,24986,2647328
3313,0.063,204.405,0.063,1,1,2,2,1,32811,1652.416,80.469,161.641,50591; 50098,2,NA,NA,0,N,N,24986,2630796
4102,0.835,1.873,0.835,1,1,1,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2628474
3989,NA,0.707,0.707,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2628482
5328,15.757,77.055,15.757,4,1,4,7,1,32811,1652.416,80.469,0,50094,4,23.197,50102,1,N,N,24986,2646764
4776,4.084,1.321,1.321,2,1,3,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2644214
4271,0.682,1.747,0.682,4,1,3,4,1,32811,1652.416,80.469,NA,NA,0,0.682,50066,1,N,N,24986,2260767
4248,0.338,0.831,0.338,2,1,2,3,1,32811,1652.416,80.469,0,50562,1,NA,NA,0,Y,N,24986,2260889
59799,0.61,0.822,0.61,1,1,1,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2650216
1914,1.177,10.297,1.177,3,1,2,5,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2650162
68,NA,196.269,13.357,0,1,0,1,1,32811,1652.416,80.469,153.505,50591; 50098,2,NA,NA,0,N,N,24986,2628694
4472,10.798,3.294,3.294,2,1,3,4,1,32811,1652.416,80.469,3.059,50092,1,NA,NA,0,N,N,24986,2643924
4605,1.044,6.235,1.044,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643916
5365,NA,2.998,2.998,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2644332
5357,8.334,8.023,8.023,3,1,3,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643642
2340,NA,0.269,0.269,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2262615
4939,1.004,26.109,1.004,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2267065
5071,0.073,0.091,0.073,1,1,2,7,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2265947
4471,0.091,160.199,0.091,1,1,2,8,1,32811,1652.416,80.469,2.687,50073,3,NA,NA,0,N,N,24986,167120698
4406,6.475,22.368,6.475,6,1,3,3,1,32811,1652.416,80.469,0,50080,1,NA,NA,0,N,N,24986,2266993
5304,0.21,2.102,0.21,2,1,2,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2262783
140770,0.839,107.444,0.839,1,1,3,2,1,32811,1652.416,80.469,64.68,50591; 50098,2,NA,NA,0,N,N,24986,2645876
1297,2.392,0.047,0.047,3,1,3,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646368
1661,NA,5.757,5.757,0,1,3,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2639444
2000,2.268,128.158,2.268,16,1,5,4,1,32811,1652.416,80.469,0,20139,3,31.292,20138,9,Y,N,24986,2638070
4789,0.337,19.937,0.337,2,1,3,6,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,167120751
4235,0.173,37.415,0.173,1,1,2,2,1,32811,1652.416,80.469,0,50565,2,5.881,50567,1,N,N,24986,2264087
104301,NA,2.804,2.804,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2645904
5557,NA,0.62,0.62,0,1,4,1,1,32811,1652.416,80.469,NA,NA,0,20.014,50095,2,N,N,24986,2648004
3580,NA,128.224,0.715,0,1,2,1,1,32811,1652.416,80.469,0,20059,3,NA,NA,0,N,N,24986,2266093
1531,NA,6.893,6.893,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643784
4673,NA,0.105,0.105,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2647022
1690,3.552,21.244,3.552,1,1,2,3,1,32811,1652.416,80.469,0,50079,1,NA,NA,0,N,N,24986,2266915
5380,0.134,23.414,0.134,2,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646970
5477,1.143,2.276,1.143,1,1,2,6,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852669
5363,0.134,206.376,0.134,1,1,1,3,1,32811,1652.416,80.469,0,50540,3,NA,NA,0,N,N,24986,1849969
4509,0.473,0.953,0.473,1,1,2,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852687
4502,NA,2.095,2.095,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852803
4676,1.996,8.636,1.996,3,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852919
4546,NA,36.4,29.813,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852639
5362,NA,0.533,0.533,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2260921
2124,2.502,2.961,2.502,1,1,1,2,1,32811,1652.416,80.469,2.961,50541,1,NA,NA,0,N,N,24986,1850199
5085,5.995,0.317,0.317,3,1,3,5,1,32811,1652.416,80.469,0.317,50588,1,15.479,50093,1,N,N,24986,2646860
4565,NA,1.611,1.611,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266515
5342,5.699,211.63,5.699,1,1,1,4,1,32811,1652.416,80.469,168.866,50591; 50098,2,NA,NA,0,N,N,24986,1855143
5224,0.066,25.556,0.066,2,1,2,5,1,32811,1652.416,80.469,NA,NA,0,1.019,50067,1,N,N,24986,2260969
4553,NA,2.502,2.502,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1850093
57729,NA,203.15,15.243,0,1,2,1,1,32811,1652.416,80.469,160.386,50591; 50098,2,NA,NA,0,N,N,24986,2630770
4092,2.973,201.452,2.973,1,1,1,3,1,32811,1652.416,80.469,158.688,50591; 50098,2,NA,NA,0,N,N,24986,2628816
1795,NA,136.668,8.157,0,1,0,1,1,32811,1652.416,80.469,93.904,50591; 50098,2,NA,NA,0,N,N,24986,2631546
1540,NA,0.114,0.114,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2628374
4362,0.736,6.002,0.736,4,1,4,6,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643810
4767,NA,5.995,5.995,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646734
4370,0.158,38.251,0.158,2,1,5,6,1,32811,1652.416,80.469,9.832,50078,1,NA,NA,0,N,N,24986,2266531
4779,0.077,0.073,0.073,1,1,2,6,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2265923
5206,NA,0.122,0.122,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2262691
5231,NA,1.531,1.531,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2267225
4811,NA,182.129,25.69,0,1,0,1,1,32811,1652.416,80.469,139.365,50591; 50098,2,NA,NA,0,N,N,24986,2262401
5056,0.095,51.055,0.095,1,1,2,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2267173
5518,NA,0.034,0.034,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849927
5444,NA,0.37,0.37,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2260885
4383,NA,10.937,10.937,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849549
4959,NA,1.602,1.602,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849473
552,NA,5.707,5.707,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2647106
1460,NA,0.063,0.063,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2630828
5529,0.836,22.679,0.836,2,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2644120
5568,1.845,0.158,0.158,20,1,5,5,1,32811,1652.416,80.469,NA,NA,0,21.244,50079,2,N,N,24986,2266571
4643,NA,6.129,5.068,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849929
4875,NA,24.285,21.164,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852463
973,6.548,3.561,3.561,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2650096
3444,NA,7.511,7.511,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2630910
134617,NA,0.839,0.839,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2645898
3547,NA,0.107,0.107,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2628924
551,0.114,0.619,0.114,5,1,3,3,1,32811,1652.416,80.469,NA,NA,0,20.434,20129,1,N,N,24986,2628378
2592,NA,0.822,0.822,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643756
5472,8.924,37.74,8.437,1,1,3,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266673
4411,NA,5.906,5.297,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2260957
5005,0.105,14.788,0.105,2,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646972
4862,3.849,2.392,2.392,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646336
1227,8.376,55.023,8.376,3,1,3,3,1,32811,1652.416,80.469,2.571,20141,1,20.286,20134,1,N,N,24986,167114208
546,5.376,13.22,5.376,1,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2630930
5120,25.998,169.068,10.067,3,1,3,5,1,32811,1652.416,80.469,9.507,50086,3,NA,NA,0,N,N,24986,2266141
5490,6.129,0.059,0.059,7,1,4,7,1,32811,1652.416,80.469,NA,NA,0,31.008,50037,3,N,N,24986,1849725
4247,0.533,2.124,0.533,2,1,2,4,1,32811,1652.416,80.469,2.124,50067,1,NA,NA,0,N,N,24986,2260935
4115,0.074,6.681,0.074,2,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646988
1382,NA,1.598,1.598,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643950
1581,NA,20.434,18.654,0,1,0,1,1,32811,1652.416,80.469,5.88,20129,1,NA,NA,0,N,N,24986,2625962
4294,0.532,13.534,0.532,3,1,3,5,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643664
5205,NA,14.384,6.912,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,13105149
2088,1.004,3.356,1.004,3,1,3,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643660
2423,NA,45.244,45.244,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2647960
4638,0.227,0.047,0.047,1,1,1,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2262761
5504,2.466,3.535,2.466,1,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2644218
4953,NA,43.742,19.514,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2266267
4489,2.409,1.551,1.551,2,1,1,3,1,32811,1652.416,80.469,NA,NA,0,1.885,50085,2,N,N,24986,2266341
5042,NA,0.135,0.135,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849991
4330,NA,51.184,9.708,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852547
5422,NA,6.422,6.422,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,0,50586,1,Y,N,24986,2643738
519,0.819,15.943,0.819,5,1,3,2,1,32811,1652.416,80.469,0,20144,1,0.819,20505,2,N,N,24986,2639384
1664,NA,45.606,23.498,0,1,2,1,1,32811,1652.416,80.469,4.743,20145,1,NA,NA,0,N,N,24986,2639404
15884,5.122,200.564,5.122,4,1,3,5,1,32811,1652.416,80.469,157.8,50591; 50098,2,NA,NA,0,N,N,24986,2628420
4696,NA,7.055,6.008,0,1,0,1,1,32811,1652.416,80.469,0,50076,1,NA,NA,0,N,N,24986,2265939
4589,1.053,0.561,0.561,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1855411
442,1.527,0.578,0.578,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2651310
3998,2.352,183.396,2.352,1,1,1,2,1,32811,1652.416,80.469,140.632,50591; 50098,2,NA,NA,0,N,N,24986,2628666
2518,NA,7.643,7.643,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2647096
2591,NA,164.842,9.45,0,1,0,1,1,32811,1652.416,80.469,122.078,50591; 50098,2,NA,NA,0,N,N,24986,2262489
3712,1.556,167.528,1.556,1,1,1,3,1,32811,1652.416,80.469,124.764,50591; 50098,2,NA,NA,0,N,N,24986,2262583
4491,0.386,15.757,0.386,2,1,3,6,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646514
5010,1.212,4.726,1.212,3,1,2,3,1,32811,1652.416,80.469,NA,NA,0,7.055,50076,1,N,N,24986,2265921
4507,0.034,0.134,0.034,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1849951
4660,12.266,39.824,12.266,1,1,3,6,1,32811,1652.416,80.469,0,50034,1,12.266,50035,1,N,N,24986,1849851
4815,NA,0.223,0.223,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2260893
5523,NA,22.404,22.404,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2643622
4422,2.715,1.493,1.493,1,1,2,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2267269
3634,NA,0.192,0.192,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2639486
646,0.619,5.122,0.619,1,1,3,4,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2628386
5182,NA,0.386,0.386,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2646446
4738,NA,62.196,12.565,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2264635
3837,1.172,0.473,0.473,2,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1852753
5098,NA,29.977,10.365,0,1,0,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,1850253
3591,NA,214.915,136.099,0,10,4,1,1,32811,1652.416,80.469,209.975,50701,22,NA,NA,0,N,N,24986,2463493
2747,NA,6.256,6.256,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2031725
1699,1.521,40.724,1.521,11,1,5,10,1,32811,1652.416,80.469,0,20023,1,18.714,20456,7,N,N,24986,167578173
5053,32.31,64.229,31.627,1,10,5,5,1,32811,1652.416,80.469,0,50089,23,9.029,50087,1,N,N,24986,2454776
1472,NA,4.863,4.863,0,1,2,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2031777
4929,16.496,161.962,16.496,3,11,3,3,1,32811,1652.416,80.469,0,50053,31,16.627,50051,1,N,N,24986,2113610
4813,1.87,19.171,1.87,1,11,4,2,1,32811,1652.416,80.469,0,50225,25,NA,NA,0,N,N,24986,13138501
4567,6.003,0.976,0.976,1,1,4,2,1,32811,1652.416,80.469,0,50210,1,NA,NA,0,N,N,24986,13134693
4209,0.043,75.73,0.043,1,12,2,2,1,32811,1652.416,80.469,3.104,50689; 50688,26,NA,NA,0,N,N,24986,13135493
1200,1.298,0.046,0.046,1,1,1,4,1,32811,1652.416,80.469,NA,NA,0,1.298,50686,1,N,N,24986,13134963
4519,1.029,110.659,1.029,3,12,3,6,1,32811,1652.416,80.469,0,50212,26,NA,NA,0,N,N,24986,13135123
117719,3.108,20.313,3.108,2,1,5,4,1,32811,1652.416,80.469,0,20102,1,10.679,20484,4,N,N,24986,2439808
1668,0.528,13.186,0.528,3,1,4,6,1,32811,1652.416,80.469,6.638,20036,1,NA,NA,0,N,N,24986,2032039
3474,1.953,1.148,1.148,1,1,1,2,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2031893
783,8.028,163.912,8.028,3,11,6,5,1,32811,1652.416,80.469,0,20110,30,4.602,20104,10,N,N,24986,2439768
2429,0.109,12.409,0.109,1,1,2,3,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2031943
15908,NA,26.995,26.995,0,1,1,1,1,32811,1652.416,80.469,NA,NA,0,NA,NA,0,N,N,24986,2030379
